name,city,country,latitude,longitude,type
DC1MK,,,48.130438,11.516805,LEO Ground Station
SM4UZM - Home,,,60.508,15.4495,LEO Ground Station
KD2LBU,,,39.6855201,-74.997091,LEO Ground Station
Radiance,,,30.407,-91.172,LEO Ground Station
KM6OGV - Ramona Station,,,33.0233,-116.8053,LEO Ground Station
chapstation,,,40.1109,-77.035,LEO Ground Station
AAUSAT PT7,,,56.785,9.735,LEO Ground Station
YC5RMS,,,0.43753,101.449822,LEO Ground Station
YC1SCC,,,-6.3711,106.6311,LEO Ground Station
FHAB GS1,,,56.82,12.89,LEO Ground Station
SpaceLab UFSC,,,-27.605,-48.438,LEO Ground Station
CosmicBeachCafe-Alpha,,,40.662563,-8.635244,LEO Ground Station
CosmicBeachCafe-Beta,,,40.663,-8.635,LEO Ground Station
LU7MAC / VHF-UHF,,,-33.016,-68.871,LEO Ground Station
LW1DJL,,,-34.66458,-58.625,LEO Ground Station
shepherdstown-wv,,,39.463686,-77.797964,LEO Ground Station
DJ0MDO,,,49.753,8.942,LEO Ground Station
Carlos Papafina,,,39.270795,-7.443885,LEO Ground Station
VK3XN - UHF,,,-37.817,145.275,LEO Ground Station
VA7UN,,,49.96157629,-119.359872,LEO Ground Station
FOSSA-STATION,,,40.449,-3.792,LEO Ground Station
GSC#1,,,29.0025,77.03667,LEO Ground Station
TheBriarPatch - test - V-Dipole - NOAA,,,34.635,-86.499,LEO Ground Station
VA7JPL,,,49.96,-119.35,LEO Ground Station
UNAH-001,,,14.08673,-87.161714,LEO Ground Station
VA7CNN,,,49.0,-119.0,LEO Ground Station
MXL-FXB-AnnArbor,,,42.294,-83.713,LEO Ground Station
LAMBNet,,,53.5677,-113.5347,LEO Ground Station
ASU UHF Ground Station,,,33.42,-111.93,LEO Ground Station
JCF78,,,48.946578,2.148676,LEO Ground Station
northbristolVHF,,,51.4952,-2.4717,LEO Ground Station
VK5DG,,,-37.8375,140.7823,LEO Ground Station
VE3RAO,,,44.698,-78.721,LEO Ground Station
LU5AGQ,,,-34.617817,-58.380072,LEO Ground Station
SP5LOS,,,51.497,21.068,LEO Ground Station
Calne,,,51.440595,-1.992648,LEO Ground Station
E22FFJ  Wijak Thaweesithichart,,,14.80976,100.63391,LEO Ground Station
Georgia Tech 1,,,33.772018,-84.396036,LEO Ground Station
Test,,,40.684,-73.925,LEO Ground Station
Harry Ditto,,,-6.9175,107.6191,LEO Ground Station
GMU VSE/ECE Satellite Communications Station,,,38.827517,-77.30496,LEO Ground Station
Ohio University Bobcat-1 GS,,,39.326,-82.1068,LEO Ground Station
IB BRC,,,-41.1242861,-71.41538611111112,LEO Ground Station
LU6EIC,,,-35.813,-61.89,LEO Ground Station
Ronda,,,39.4792,-0.39,LEO Ground Station
MLB-SATOBV,,,28.079808,-80.623046,LEO Ground Station
KI4ABS,,,35.00473,-82.364197,LEO Ground Station
TheBriarPatch2 - test - Discone - NOAA,,,34.635,-86.499,LEO Ground Station
tfk001,,,53.55655,-2.374594,LEO Ground Station
Basic GS,,,49.781,9.974,LEO Ground Station
"Bucharest, West",,,44.432814,25.988383,LEO Ground Station
Martin HS/F8UKP Bangkok,,,13.73009,100.572661667,LEO Ground Station
F6KBF - Radio Club de Maisons-Laffitte,,,48.953,2.136,LEO Ground Station
NLL-KJSIT,,,19.046,72.871,LEO Ground Station
F1AFW,,,48.601,2.3,LEO Ground Station
9V1HY,,,1.292832,103.779979,LEO Ground Station
LINX-ICN-UNAM-UHF,,,19.325368,-99.180742,LEO Ground Station
f1ujt,,,45.9,0.95,LEO Ground Station
TheBriarPatch3 - test - QFH - NOAA,,,34.635,-86.499,LEO Ground Station
FOSSA-CZ,,,49.371,16.653,LEO Ground Station
OAQ,,,-0.215,-78.503,LEO Ground Station
Feryon Prime,,,48.118,-123.429,LEO Ground Station
7el 70cm fixed Yagi,,,-35.281,149.13,LEO Ground Station
Marhan,,,49.169,21.45,LEO Ground Station
Odin,,,55.634,12.601,LEO Ground Station
Thor,,,55.634,12.601,LEO Ground Station
Test Station,,,43.5646367868,1.47487619518,LEO Ground Station
ATR Groundstation,,,52.026,5.554,LEO Ground Station
Victor Hugo Ropolo,,,-32.6875,-62.2958,LEO Ground Station
Test 1,,,43.6,1.43,LEO Ground Station
Toulouse Station,,,43.604,1.444,LEO Ground Station
CNU461,,,36.8287,-76.4986,LEO Ground Station
LU1DC,,,-34.567079,-58.691,LEO Ground Station
EX-EN90-UHF,,,40.412,-80.013,LEO Ground Station
Home,,,47.789,-122.202,LEO Ground Station
test,,,45.0,2.0,LEO Ground Station
F5SFU,,,43.74,7.152,LEO Ground Station
F5RMQ,,,46.536,-0.472,LEO Ground Station
6W1SV,,,14.229,-14.458,LEO Ground Station
AF4QC,,,35.024029,-83.71685,LEO Ground Station
Root Access Fresno CA,,,36.80426,-119.82073,LEO Ground Station
HHSstation,,,39.5889939,-76.6633047,LEO Ground Station
w6mrr,,,37.88013,-122.26404,LEO Ground Station
CyberOps TEST,,,-34.9176299,138.5268972,LEO Ground Station
W2GRK - VHF,,,40.641,-74.339,LEO Ground Station
MSparc-EvoMetric,,,53.225,-4.263,LEO Ground Station
KB0FX-RPI-1,,,38.695,-90.46,LEO Ground Station
EA5SW RTLSDR,,,39.45528,-0.39611,LEO Ground Station
Dave,,,42.1552,-85.3638,LEO Ground Station
on4vki,,,50.756,4.386,LEO Ground Station
SP9WTV-2 Ground Station,,,50.013,19.874,LEO Ground Station
on6ti,,,50.811,4.451,LEO Ground Station
on4esc,,,50.007,5.22,LEO Ground Station
Martin 9V1RM - VHF,,,13.73065,100.572358,LEO Ground Station
VHF-UHF basic Station,,,46.631,0.231,LEO Ground Station
HB9FXX Experimental,,,46.64,6.636,LEO Ground Station
Venables_Shed_RPi3,,,52.6199,1.3232,LEO Ground Station
MRT-DEN,,,39.926,-105.018,LEO Ground Station
vcs,,,37.275,-121.826,LEO Ground Station
DA Bruce-ACT Australia,,,-35.282001,149.128998,LEO Ground Station
PH3V - The Netherlands,,,51.4723,4.66379,LEO Ground Station
YC8NYJ,,,-1.393152,120.756491,LEO Ground Station
SP9WTV Ground Station VHF,,,50.013,19.874,LEO Ground Station
F8AOF,,,44.55,4.77,LEO Ground Station
NTU FYP,,,1.3521,103.82,LEO Ground Station
KB9ZWL,,,44.8125,-91.5417,LEO Ground Station
InSight 1 Ground Station,,,52.062,-2.062,LEO Ground Station
YD8RPJ,,,1.449,125.126,LEO Ground Station
Uniminuto Calle 90,,,4.71101,-74.096547,LEO Ground Station
N3KA Discone,,,37.372,-122.021,LEO Ground Station
Cherhill Ground,,,51.4301,-1.9074,LEO Ground Station
Joe Stokes,,,35.320561,-94.427438,LEO Ground Station
Indian River Ground Station,,,28.403,-80.746,LEO Ground Station
BA4REB,,,32.066,118.449,LEO Ground Station
SV8SMW,,,39.6243,19.9217,LEO Ground Station
PK,,,50.1226833,14.4670319,LEO Ground Station
BG28OH,,,51.237,-1.265,LEO Ground Station
KD4O - VHF UHF,,,34.0148,-81.0001,LEO Ground Station
KMITLSatNOGs,,,13.727519,100.776138,LEO Ground Station
OLIVIER F6OBT,,,45.7,4.47,LEO Ground Station
grizu-263,,,41.45352099999999,31.789379999999937,LEO Ground Station
some_test,,,-34.9306,138.6101,LEO Ground Station
some_t2st,,,-34.9147,138.65017,LEO Ground Station
some_t3st,,,-35.01091,138.56425,LEO Ground Station
some_t4st,,,-34.87905,138.48676,LEO Ground Station
some_t5st,,,-35.24086,138.54185,LEO Ground Station
OAK_HILLS,,,34.38072,-117.35118,LEO Ground Station
Hyoristicin,,,12.9776874,80.2531849,LEO Ground Station
EA5IXX,,,38.2751,-0.68,LEO Ground Station
WB7BBU,,,45.6495,-122.5417,LEO Ground Station
"KK6NOW - La Jolla, CA, US",,,32.8824,-117.2348,LEO Ground Station
South Canberra,,,-35.4,149.01,LEO Ground Station
VK5KEN,,,-34.605387,138.618613,LEO Ground Station
DV2JB Jharwin,,,16.07744,120.3563,LEO Ground Station
KF7YOU,,,32.229754,-110.794684,LEO Ground Station
spestana-1,,,47.596,-122.162,LEO Ground Station
2E0SQA,,,53.378,-2.708,LEO Ground Station
Northampton,,,52.212,-0.904,LEO Ground Station
VE2DTL-UHF-VHF,,,45.315173,-73.749788,LEO Ground Station
SomersetWest,,,-34.063831,18.837979,LEO Ground Station
KYRXONLY,,,38.2527,85.7585,LEO Ground Station
GM0UIN,,,54.929709359684544,-3.8209638326970725,LEO Ground Station
Ticonderoga,,,42.3158,-82.8881,LEO Ground Station
F4HPW,,,48.2483,-3.8196,LEO Ground Station
F4GMU,,,46.36,6.46,LEO Ground Station
South Arm,,,-43.0111,147.4162,LEO Ground Station
EA4EKH,,,40.15,-2.85,LEO Ground Station
Franck DUBUIS,,,45.9375,3.7917,LEO Ground Station
Pi 4 -2,,,-34.92123,138.599503,LEO Ground Station
Pi 4,,,-34.92123,138.599503,LEO Ground Station
Serez test,,,69.064,18.539,LEO Ground Station
Satnogs_01,,,41.156,-87.84,LEO Ground Station
Don't Look Up,,,30.357,-97.514,LEO Ground Station
Pi4Test,,,-35.0,139.0,LEO Ground Station
OK1KOM-Komorina,,,49.0822,16.4147,LEO Ground Station
CyberOps V,,,-34.928497,138.600739,LEO Ground Station
CyberOps VI,,,-34.928497,138.601,LEO Ground Station
YF3FEO,,,-7.02155,113.5911,LEO Ground Station
KI6TSF-1,,,37.398,-122.1,LEO Ground Station
SL Ground Station,,,6.882,79.94,LEO Ground Station
Test_Recv,,,45.641,9.154,LEO Ground Station
OneKelvin,,,28.24,-80.744,LEO Ground Station
VHF Turn Pi4,,,-34.953,138.603,LEO Ground Station
UHF Egg Pi4,,,-34.953,138.603,LEO Ground Station
L-Band  Pi4,,,-33.96,138.64,LEO Ground Station
TA2MUN,,,40.939,29.375,LEO Ground Station
va2em-vhf-uhf,,,45.589,-73.331,LEO Ground Station
PH7THL,,,52.15156,4.40412,LEO Ground Station
ON4MSF,,,50.833263,4.36428,LEO Ground Station
John,,,47.1563,-53.573,LEO Ground Station
Mutxamel,,,38.4158,-0.44529,LEO Ground Station
KA5LUG,,,31.760587,-93.067477,LEO Ground Station
test,,,48.740491,19.162362,LEO Ground Station
satnogs-1Pi,,,37.823,-122.25,LEO Ground Station
PA0SLA,,,52.267,6.786,LEO Ground Station
KG6JFY,,,37.852,-122.279,LEO Ground Station
pMiller,,,49.464,8.552,LEO Ground Station
N2TIQ,,,37.7461,-122.4178,LEO Ground Station
UY0LL,,,49.9675,35.9715,LEO Ground Station
N2TIQ - West Facing Window,,,37.7461,-122.4178,LEO Ground Station
trgo.sk BA1,,,48.151,17.051,LEO Ground Station
F1JPK,,,47.5959265,-2.0307662,LEO Ground Station
iz1trk,,,44.408,8.982,LEO Ground Station
Northampton - Development,,,52.212,-0.904,LEO Ground Station
K8WTF VHF/UHF,,,41.344,-81.796,LEO Ground Station
N9NFB VHF,,,43.028435,-88.250514,LEO Ground Station
N9NFB UHF,,,43.028435,-88.250514,LEO Ground Station
IU3IOK,,,45.605,12.243,LEO Ground Station
JV16Bar,,,46.52302,25.36873,LEO Ground Station
ei6iz_rtsdr1,,,53.841,-9.372,LEO Ground Station
F8FFP,,,46.5444,6.2666,LEO Ground Station
Rohit Bhosale,,,17.683059,73.982991,LEO Ground Station
Groundstation Granada,,,37.107,-3.646,LEO Ground Station
RS-BGD-01,,,44.79,20.485,LEO Ground Station
PA2LEN-spare,,,51.41,5.55,LEO Ground Station
Rokantiskes,,,54.706,25.379,LEO Ground Station
AE4ML,,,38.187658,-77.69588,LEO Ground Station
VHF Chelsea,,,-38.046,145.125,LEO Ground Station
UHF Essendon,,,-37.73561687577597,144.93418170642056,LEO Ground Station
Emleben,,,50.89164,10.69266,LEO Ground Station
Budapest UHF (west only),,,47.497913,19.040236,LEO Ground Station
v1,,,50.929,3.224,LEO Ground Station
GroundStation Rivas Vaciamadrid,,,40.358129,-3.533308,LEO Ground Station
SPA3NF,,,41.487,2.171,LEO Ground Station
Base APL,,,36.8381,-2.457106,LEO Ground Station
Test,,,32.38,48.4,LEO Ground Station
SV5QNF - UHF,,,36.102207,28.081458,LEO Ground Station
SV5QNF - UHF2,,,36.1022,28.08146,LEO Ground Station
Alicante - EA5IHI,,,38.3955,-0.5132,LEO Ground Station
EB2FIZ,,,43.159,-2.067,LEO Ground Station
EA4FWU Base Station,,,40.382,-3.656,LEO Ground Station
"N9CQQ-EN52-Muskego, WI",,,42.918,-88.131,LEO Ground Station
TG9AJR,,,14.4954,-90.4679,LEO Ground Station
manxmatty,,,54.169,-4.525,LEO Ground Station
EA4CP,,,40.499,-3.346,LEO Ground Station
IK7HTB David,,,40.3958,17.2916,LEO Ground Station
test rtl-sdr,,,42.327,-71.145,LEO Ground Station
GS_SAT_TEST,,,48.91816,2.28374,LEO Ground Station
ITR VM,,,-34.813,138.62,LEO Ground Station
YO8OE,,,47.9357,26.375,LEO Ground Station
Meliana,,,39.522743,-0.371181,LEO Ground Station
KMSL,,,34.7448,-87.6675,LEO Ground Station
SDRplayRX-Test,,,42.918,-88.131,LEO Ground Station
Traverse City,,,44.7631,85.6206,LEO Ground Station
PE1MET QFH VHF,,,51.914,4.495,LEO Ground Station
DB2OS-VHF-Omni,,,52.29,9.831,LEO Ground Station
EA6TC,,,39.55858,2.7805,LEO Ground Station
Kalisz,,,51.774166,18.058974,LEO Ground Station
Dumbravita - VHF/UHF - YO2MKE,,,45.8,21.21,LEO Ground Station
Old Yeller,,,42.273,-74.922,LEO Ground Station
Aetherbit LLC,,,33.01988,-117.064181,LEO Ground Station
Aloha Kona,,,19.639582,-155.97369,LEO Ground Station
mewil,,,42.55255,-83.2459,LEO Ground Station
Willy Violi,,,-32.95,-60.68,LEO Ground Station
Starbase Zero,,,49.457,11.038,LEO Ground Station
Moxon Turnstiled,,,52.180328,0.462334,LEO Ground Station
CALIBAN-UHF,,,42.248602,-71.63367,LEO Ground Station
Greenbelt MD,,,38.988849,-76.869396,LEO Ground Station
Second Groundstation,,,38.67243,-121.09115,LEO Ground Station
KB0UPO,,,35.074,-80.978,LEO Ground Station
PE1MET-QFH-UHF,,,51.914,4.495,LEO Ground Station
KE0Hz test station,,,38.94278,-104.87583,LEO Ground Station
PE9DX,,,53.142979,7.03985,LEO Ground Station
DU3ZX,,,15.145,120.5887,LEO Ground Station
Jdagosto,,,10.484468,-66.959891,LEO Ground Station
Pelham 123,,,52.271,-0.563,LEO Ground Station
EA5WA QFH UHF Albacete,,,38.985,-1.865,LEO Ground Station
flydk,,,-33.795879,18.483895,LEO Ground Station
Eddyosp-Mobile-1,,,20.65,-103.4,LEO Ground Station
ve3iix-1,,,43.775,-79.43,LEO Ground Station
YB8XM,,,-3.708,128.193,LEO Ground Station
Victor,,,41.58,2.0121,LEO Ground Station
Meteor_Aris,,,40.59918,22.98613,LEO Ground Station
SpaceSoc1,,,-33.95433,18.46263,LEO Ground Station
YC5ABK,,,-1.9139,100.8791,LEO Ground Station
IT9HRE,,,38.176,14.921,LEO Ground Station
G4OMG (VHF),,,51.333589,-2.440547,LEO Ground Station
Martin LU3EQ,,,-37.3125,-59.125,LEO Ground Station
Ziggy,,,45.213,-117.13,LEO Ground Station
LU2HES,,,-30.531,-61.957,LEO Ground Station
Juan Alberto PALOMEQUE,,,-35.9792,-62.7083,LEO Ground Station
Silicon Valley helical,,,37.4103,-122.09436,LEO Ground Station
ON2GA  -  Belgium,,,51.39867,4.76656,LEO Ground Station
Skyisle Ground Station (Ceylen 1),,,6.8945363,79.9226141,LEO Ground Station
Doggstation1,,,61.06139,-146.008874,LEO Ground Station
TOS,,,69.6715,19.0474,LEO Ground Station
RAUL PANELLA,,,-32.9375,-68.7917,LEO Ground Station
MakSat,,,45.764,24.199,LEO Ground Station
UpCountry_SatStation,,,20.831392,-156.336636,LEO Ground Station
OE1LHP_MAIN_L/VHF_JN88ff,,,48.22367,16.45567,LEO Ground Station
OE1LHP_VHF_JN88ff,,,48.22367,16.45567,LEO Ground Station
Michael James Finn,,,45.6875,-121.125,LEO Ground Station
Folly01,,,49.700718,6.14225,LEO Ground Station
IU5HIW,,,43.838,11.215,LEO Ground Station
VK2CEL,,,-32.75,151.75,LEO Ground Station
jengelsm,,,52.311,4.87,LEO Ground Station
KH2PM-FM05,,,35.5651,-78.8837,LEO Ground Station
Under Construction,,,52.256,9.743,LEO Ground Station
Bestagno,,,43.9324,8.0008,LEO Ground Station
MBSatCZ,,,49.03,17.63,LEO Ground Station
MartanStation,,,49.0344,17.638,LEO Ground Station
AI4LL,,,37.0208,-80.0417,LEO Ground Station
RIIS_TESTING,,,44.756,-106.966,LEO Ground Station
VA7EEX - UHF,,,49.48,-123.42,LEO Ground Station
Armi Ipapo 4I1DWE DEB GS,,,14.563,120.958,LEO Ground Station
DL4ABM,,,48.094,11.64,LEO Ground Station
"Thornton, CO",,,39.899,-104.932,LEO Ground Station
Baldivis,,,-32.334,115.823,LEO Ground Station
NZ-HH-12,,,-44.682,169.159,LEO Ground Station
Saginaw,,,43.464,-83.951,LEO Ground Station
QG62-UHF,,,-27.8635,153.3152,LEO Ground Station
Enlightened Labs,,,41.839,-72.879,LEO Ground Station
UB3WBC,,,51.868949,36.972106,LEO Ground Station
Leicecester IO92JP,,,52.652,-1.192,LEO Ground Station
PY3PK Testbed,,,-29.689,-51.113,LEO Ground Station
LU1AAT,,,-34.537,-58.469,LEO Ground Station
Test Station,,,37.38,-121.94,LEO Ground Station
loe1,,,50.632,12.738,LEO Ground Station
Monkey Two,,,45.505,-122.583,LEO Ground Station
LepoSat Canada - looking North-West,,,46.018,-73.9233,LEO Ground Station
2E0FSW,,,51.872,-2.208,LEO Ground Station
DK0SB-APT,,,51.427722,7.194128,LEO Ground Station
DK0SB-VHF/UHF-Hi,,,51.42778,7.193999,LEO Ground Station
DK0SB-UHF-HiGain,,,51.427722,7.194128,LEO Ground Station
DK0SB-SHF-HiGain,,,51.427722,7.194128,LEO Ground Station
AAS Berga Carballada,,,42.09,1.859,LEO Ground Station
Saldanha,,,-32.994,17.966,LEO Ground Station
Jose - LU9AJK,,,-34.6198,-58.4488,LEO Ground Station
Station 1,,,51.308,3.858,LEO Ground Station
PF_DE_ADSB,,,48.886,8.693,LEO Ground Station
XE1SEW,,,19.0957,-98.2258,LEO Ground Station
Muna,,,4.748,-74.062,LEO Ground Station
TI3WTI-Paraiso,,,9.8319,-83.881,LEO Ground Station
do2fu,,,51.338719,6.341076,LEO Ground Station
FAU-AXA-0,,,25.994,-80.128,LEO Ground Station
kattin farm,,,36.08,-78.881,LEO Ground Station
TA4LYL,,,37.378717,27.254676,LEO Ground Station
Flagstaff Hill 2,,,-35.051,138.605,LEO Ground Station
EA4ADJ,,,38.942,-3.234,LEO Ground Station
QFH 137MHz - Yngve Frey,,,59.866,17.644,LEO Ground Station
DL6KBG-AZEL,,,51.235,14.205,LEO Ground Station
CT2GOY,,,38.68029,-9.15849,LEO Ground Station
QRA NOAA Station,,,48.909916,2.172278,LEO Ground Station
GlasgowAstro,,,55.834529,-4.30679,LEO Ground Station
Jeremy's Weather Station,,,42.973161,-78.7923,LEO Ground Station
Gareth Jones,,,52.4792,1.7084,LEO Ground Station
DD1US/3 VHF/UHF-Omnis,,,49.4015,8.4416,LEO Ground Station
NEMESIS,,,45.456,4.261,LEO Ground Station
D1848,,,53.58663,10.023603,LEO Ground Station
"Cabassango, Simulambuco, Cabinda, Angola",,,-5.556808,12.227656,LEO Ground Station
Seyu Yeko,,,45.347,-75.716,LEO Ground Station
Fiamatech,,,-4.818891,11.908571,LEO Ground Station
Africa Digital Industry Communication,,,-4.761719,11.888003,LEO Ground Station
opensky-01,,,17.247253,80.151443,LEO Ground Station
VA7DLT-aSat1,,,50.675,-120.355,LEO Ground Station
sat-cnt,,,50.294,18.682,LEO Ground Station
14FCF11-02 Mobile SDR Station,,,41.4659,30.159,LEO Ground Station
XE1AZM-Rpi-01,,,25.666,-100.377,LEO Ground Station
Enlightened-labs-Kona,,,19.566,-155.966,LEO Ground Station
BV9AA_S1,,,24.43713,118.31838,LEO Ground Station
Beep beep,,,52.51259,6.09105,LEO Ground Station
YD0NXX,,,-6.2587,106.7793,LEO Ground Station
Home,,,35.024,-83.717,LEO Ground Station
Eureka Valley VHF,,,37.757537,-122.439875,LEO Ground Station
Test-CZM,,,20.499,-86.957,LEO Ground Station
CPT_Picard,,,26.444,-80.126,LEO Ground Station
ve2esm,,,45.5891,-73.3311,LEO Ground Station
Brno Medlánky,,,49.24,16.568,LEO Ground Station
agustinus robert tuanubun,,,-3.636273,128.248711,LEO Ground Station
YU1WAT,,,44.353,21.44,LEO Ground Station
KN4ABF,,,39.74846,-104.997437,LEO Ground Station
Marathon Library,,,30.208,-103.244,LEO Ground Station
G6KVE - VHF Omni,,,52.952,-0.305,LEO Ground Station
ziaNogs_001,,,35.0,-106.0,LEO Ground Station
ENS_TEST,,,43.912,1.276,LEO Ground Station
MFA_Testing,,,48.165,17.079,LEO Ground Station
Paddock wood ground station,,,51.203,0.456,LEO Ground Station
G4ZJH,,,52.218,1.48,LEO Ground Station
ZS6CMO,,,-26.25382,28.1016,LEO Ground Station
F4CQJ,,,46.002,4.0618,LEO Ground Station
VK3DCU,,,-37.771821,145.014635,LEO Ground Station
Seligs Home,,,-25.772436,28.228654,LEO Ground Station
EB1AO - VHF IN TEST,,,42.23,-8.72,LEO Ground Station
LU3DCK,,,-34.451312,-58.914265,LEO Ground Station
RTL_SDR_DEMO,,,19.44,-99.12,LEO Ground Station
RTL_SDR_DEMO,,,19.4978,-99.12692,LEO Ground Station
YU1WAT-II,,,44.353,21.44,LEO Ground Station
K8WU,,,42.464264,-83.125,LEO Ground Station
PySat_MSU_TESTING,,,39.615,-104.791,LEO Ground Station
ramon-yv3amv,,,10.3364,-68.7637,LEO Ground Station
ramon-yv3amv,,,10.3364,-68.7637,LEO Ground Station
Frank Walker,,,-34.2144,150.5725,LEO Ground Station
TA2KMC,,,41.31441,31.378819,LEO Ground Station
Louis Haarhoff,,,-26.716165,27.814783,LEO Ground Station
YE0EEE,,,-6.22,106.44,LEO Ground Station
XE2JC,,,23.201,-106.428,LEO Ground Station
Guinan Street,,,42.3958,-71.2083,LEO Ground Station
Lw9edz,,,-34.695,-58.48,LEO Ground Station
DoxGS,,,49.216,18.745,LEO Ground Station
Esslingen Station,,,48.73,9.31,LEO Ground Station
M2Mstation,,,49.143329,19.489134,LEO Ground Station
Eleuterio Roman Garcia,,,37.125,-3.666,LEO Ground Station
CHESAPEAKE WX,,,39.209084,-76.066594,LEO Ground Station
EA4CO,,,41.16635,-5.36784,LEO Ground Station
EA3AGB,,,40.688,0.573,LEO Ground Station
EA4EKH - UHF,,,40.15,-2.85,LEO Ground Station
F4HZA,,,48.966,2.071,LEO Ground Station
School of Telematic´s Radio Club,,,19.24,-103.69,LEO Ground Station
YC5YC,,,0.479,101.375,LEO Ground Station
YC9DCK,,,-8.6846,115.2443,LEO Ground Station
TerraStation-Testing,,,-35.263,149.132,LEO Ground Station
EA1HTB-SAT,,,43.26,-4.06,LEO Ground Station
YD8NEH,,,1.042096,120.829319,LEO Ground Station
7X3WPL  SAHARA-DX  Radio-Club,,,33.794275,2.861906,LEO Ground Station
7X3WPL  SAHARA-DX  Radio-Club,,,33.794275,2.861906,LEO Ground Station
HSFL UHM Ground Station,,,21.298,-157.817,LEO Ground Station
Kalek,,,50.576,13.325,LEO Ground Station
NCG,,,59.44211,24.36978,LEO Ground Station
INTEC University - Dominican Republic,,,18.51,-69.987,LEO Ground Station
jchem,,,45.5891,-73.3311,LEO Ground Station
teste,,,-15.790775,-47.919932,LEO Ground Station
Binar-IAES-2020,,,-32.00611,115.89333,LEO Ground Station
SV1QZZ VHF #1,,,38.022,23.828,LEO Ground Station
test44,,,41.60133,-87.12599,LEO Ground Station
DL8LAQ,,,53.835,9.971,LEO Ground Station
AM_nml,,,46.1415,15.28,LEO Ground Station
DL4EEC-SAT,,,53.64583,7.9583282,LEO Ground Station
LSI home-station,,,43.4591915,-3.8170473,LEO Ground Station
NieFi Ground Stn,,,43.2533,-79.96673,LEO Ground Station
NieFi Ground Station PI2,,,43.2533,-79.96673,LEO Ground Station
ES-PO | EA1FDQ,,,42.423884,-8.64625,LEO Ground Station
NSPO,,,24.784681,121.002008,LEO Ground Station
Robbie,,,53.55,-6.8,LEO Ground Station
Olomouc,,,49.58,17.247,LEO Ground Station
ve4drk-ve4wsc test,,,49.863,-97.111,LEO Ground Station
S57NML,,,46.1415,15.2258,LEO Ground Station
DH6BB-VHF-Omni,,,53.425,7.699,LEO Ground Station
DH6BB-UHF-Omni,,,53.425,7.699,LEO Ground Station
NCG2,,,59.356579,24.288945,LEO Ground Station
YD4RWH,,,-3.4694,102.519161,LEO Ground Station
HK3A,,,4.77,-74.043,LEO Ground Station
DL4EEC-SAT-L Band,,,53.64583,7.958328,LEO Ground Station
YO8SDE2,,,47.17431,27.575689,LEO Ground Station
Saturn-MSD,,,60.06,30.44,LEO Ground Station
The Ranch,,,-33.786892,151.157412,LEO Ground Station
